filename	ontology_term
G75253_BA11_01_18919.mzXML	beef meat
G75253_BA11_01_18919.mzXML	beef
G75253_BA11_01_18919.mzXML	cow
G75253_BA11_01_18919.mzXML	meat
G75253_BA11_01_18919.mzXML	animal
G75696_BA7_01_18642.mzXML	steak
G75696_BA7_01_18642.mzXML	beef meat
G75696_BA7_01_18642.mzXML	beef
G75696_BA7_01_18642.mzXML	cow
G75696_BA7_01_18642.mzXML	meat
G75696_BA7_01_18642.mzXML	animal
G75697_rerun_BG7_01_18771.mzXML	steak
G75697_rerun_BG7_01_18771.mzXML	beef meat
G75697_rerun_BG7_01_18771.mzXML	beef
G75697_rerun_BG7_01_18771.mzXML	cow
G75697_rerun_BG7_01_18771.mzXML	meat
G75697_rerun_BG7_01_18771.mzXML	animal
G78932_BH10_01_18765.mzXML	steak
G78932_BH10_01_18765.mzXML	beef meat
G78932_BH10_01_18765.mzXML	beef
G78932_BH10_01_18765.mzXML	cow
G78932_BH10_01_18765.mzXML	meat
G78932_BH10_01_18765.mzXML	animal
G79250_BH12_01_18767.mzXML	steak
G79250_BH12_01_18767.mzXML	beef meat
G79250_BH12_01_18767.mzXML	beef
G79250_BH12_01_18767.mzXML	cow
G79250_BH12_01_18767.mzXML	meat
G79250_BH12_01_18767.mzXML	animal
G79568_BC3_01_18668.mzXML	trout, head
G79568_BC3_01_18668.mzXML	trout
G79568_BC3_01_18668.mzXML	fish_freshwater
G79568_BC3_01_18668.mzXML	seafood
G79568_BC3_01_18668.mzXML	animal
G75656_5x_rerun_BH6_01_19409.mzXML	langostino
G75656_5x_rerun_BH6_01_19409.mzXML	shellfish
G75656_5x_rerun_BH6_01_19409.mzXML	seafood
G75656_5x_rerun_BH6_01_19409.mzXML	animal
G75660_5x_BH10_01_19368.mzXML	langostino
G75660_5x_BH10_01_19368.mzXML	shellfish
G75660_5x_BH10_01_19368.mzXML	seafood
G75660_5x_BH10_01_19368.mzXML	animal
G79593_1x_BA8_01_17949.mzXML	mackerel, intestines
G79593_1x_BA8_01_17949.mzXML	mackerel, organ
G79593_1x_BA8_01_17949.mzXML	mackerel
G79593_1x_BA8_01_17949.mzXML	fish_saltwater
G79593_1x_BA8_01_17949.mzXML	seafood
G79593_1x_BA8_01_17949.mzXML	animal
Amazon_11_2x_RA11_01_21607.mzXML	yuca
Amazon_11_2x_RA11_01_21607.mzXML	vegetable
Amazon_11_2x_RA11_01_21607.mzXML	vegetable/herb
Amazon_11_2x_RA11_01_21607.mzXML	plant
AMZ_19_RB10_01_48927.mzXML	yuca
AMZ_19_RB10_01_48927.mzXML	vegetable
AMZ_19_RB10_01_48927.mzXML	vegetable/herb
AMZ_19_RB10_01_48927.mzXML	plant
G86779_1x_RB11_01_26253.mzXML	crimini mushroom
G86779_1x_RB11_01_26253.mzXML	mushroom
G86779_1x_RB11_01_26253.mzXML	fungi
G79634_5x_BH7_01_18896.mzXML	orange leaf
G79634_5x_BH7_01_18896.mzXML	citrus leaf
G79634_5x_BH7_01_18896.mzXML	vegetable/herb
G79634_5x_BH7_01_18896.mzXML	plant
G87386_rerun_RA9_01_26201.mzXML	premature black fine truffle
G87386_rerun_RA9_01_26201.mzXML	truffle black
G87386_rerun_RA9_01_26201.mzXML	truffle
G87386_rerun_RA9_01_26201.mzXML	fungi
G73693_5x_RC8_01_19496.mzXML	saurkraut
G73693_5x_RC8_01_19496.mzXML	cabbage
G73693_5x_RC8_01_19496.mzXML	flower
G73693_5x_RC8_01_19496.mzXML	vegetable/herb
G73693_5x_RC8_01_19496.mzXML	plant
G86797_1x_RH5_01_23393.mzXML	satsuma mandarin
G86797_1x_RH5_01_23393.mzXML	mandarin
G86797_1x_RH5_01_23393.mzXML	citrus
G86797_1x_RH5_01_23393.mzXML	fleshy fruit
G86797_1x_RH5_01_23393.mzXML	fruit
G86797_1x_RH5_01_23393.mzXML	plant
G86798_1x_RH6_01_23397.mzXML	satsuma mandarin
G86798_1x_RH6_01_23397.mzXML	mandarin
G86798_1x_RH6_01_23397.mzXML	citrus
G86798_1x_RH6_01_23397.mzXML	fleshy fruit
G86798_1x_RH6_01_23397.mzXML	fruit
G86798_1x_RH6_01_23397.mzXML	plant
G86799_1x_2ul_RH7_01_23404.mzXML	satsuma mandarin
G86799_1x_2ul_RH7_01_23404.mzXML	mandarin
G86799_1x_2ul_RH7_01_23404.mzXML	citrus
G86799_1x_2ul_RH7_01_23404.mzXML	fleshy fruit
G86799_1x_2ul_RH7_01_23404.mzXML	fruit
G86799_1x_2ul_RH7_01_23404.mzXML	plant
G83204_5x_RA7_01_21407.mzXML	steel-cut oats
G83204_5x_RA7_01_21407.mzXML	oat
G83204_5x_RA7_01_21407.mzXML	grain/grass
G83204_5x_RA7_01_21407.mzXML	fruit
G83204_5x_RA7_01_21407.mzXML	plant
G79297_1x_rerun_RA6_01_20387.mzXML	roma tomato
G79297_1x_rerun_RA6_01_20387.mzXML	tomato
G79297_1x_rerun_RA6_01_20387.mzXML	berry
G79297_1x_rerun_RA6_01_20387.mzXML	fleshy fruit
G79297_1x_rerun_RA6_01_20387.mzXML	fruit
G79297_1x_rerun_RA6_01_20387.mzXML	plant
73477_1x_12ul_rerun_BB4_01_21455.mzXML	balsamic vinegar
73477_1x_12ul_rerun_BB4_01_21455.mzXML	grape
73477_1x_12ul_rerun_BB4_01_21455.mzXML	berry
73477_1x_12ul_rerun_BB4_01_21455.mzXML	fleshy fruit
73477_1x_12ul_rerun_BB4_01_21455.mzXML	fruit
73477_1x_12ul_rerun_BB4_01_21455.mzXML	plant
G75795_5x_rerun_BF8_01_19398.mzXML	worm, wax worm
G75795_5x_rerun_BF8_01_19398.mzXML	worm
G75795_5x_rerun_BF8_01_19398.mzXML	invertebrate
G75795_5x_rerun_BF8_01_19398.mzXML	animal
G79499_2x_10ul_RB9_01_19070.mzXML	kelp
G79499_2x_10ul_RB9_01_19070.mzXML	seaweed
G79499_2x_10ul_RB9_01_19070.mzXML	algae
G79674_1x_RB4_01_20254.mzXML	kelp
G79674_1x_RB4_01_20254.mzXML	seaweed
G79674_1x_RB4_01_20254.mzXML	algae
G87575_1x_rerun_BH9_01_26660.mzXML	honey_sage
G87575_1x_rerun_BH9_01_26660.mzXML	honey
G87575_1x_rerun_BH9_01_26660.mzXML	animal
G72452_rerun_5ul_RE11_01_17715.mzXML	walnut
G72452_rerun_5ul_RE11_01_17715.mzXML	drupe
G72452_rerun_5ul_RE11_01_17715.mzXML	fleshy fruit
G72452_rerun_5ul_RE11_01_17715.mzXML	fruit
G72452_rerun_5ul_RE11_01_17715.mzXML	plant
G78953_RH2_01_17759.mzXML	walnut
G78953_RH2_01_17759.mzXML	drupe
G78953_RH2_01_17759.mzXML	fleshy fruit
G78953_RH2_01_17759.mzXML	fruit
G78953_RH2_01_17759.mzXML	plant
G83395_5x_RA6_01_21406.mzXML	walnut
G83395_5x_RA6_01_21406.mzXML	drupe
G83395_5x_RA6_01_21406.mzXML	fleshy fruit
G83395_5x_RA6_01_21406.mzXML	fruit
G83395_5x_RA6_01_21406.mzXML	plant
G87323_RB5_01_26085.mzXML	walnut
G87323_RB5_01_26085.mzXML	drupe
G87323_RB5_01_26085.mzXML	fleshy fruit
G87323_RB5_01_26085.mzXML	fruit
G87323_RB5_01_26085.mzXML	plant
RB12_tk2_RB12_01_49126.mzXML	walnut
RB12_tk2_RB12_01_49126.mzXML	drupe
RB12_tk2_RB12_01_49126.mzXML	fleshy fruit
RB12_tk2_RB12_01_49126.mzXML	fruit
RB12_tk2_RB12_01_49126.mzXML	plant
G73438_1x_BD4_01_17296.mzXML	ground cherry
G73438_1x_BD4_01_17296.mzXML	cherry
G73438_1x_BD4_01_17296.mzXML	drupe
G73438_1x_BD4_01_17296.mzXML	fleshy fruit
G73438_1x_BD4_01_17296.mzXML	fruit
G73438_1x_BD4_01_17296.mzXML	plant
G87363_1x_BA5_01_26139.mzXML	ground cherry
G87363_1x_BA5_01_26139.mzXML	cherry
G87363_1x_BA5_01_26139.mzXML	drupe
G87363_1x_BA5_01_26139.mzXML	fleshy fruit
G87363_1x_BA5_01_26139.mzXML	fruit
G87363_1x_BA5_01_26139.mzXML	plant
G87336_RC9_01_26105.mzXML	ricotta cheese
G87336_RC9_01_26105.mzXML	cheese
G87336_RC9_01_26105.mzXML	dairy
G87336_RC9_01_26105.mzXML	animal
G75778_1x_RB8_01_18615.mzXML	riesling, white
G75778_1x_RB8_01_18615.mzXML	white wine
G75778_1x_RB8_01_18615.mzXML	grape_fermented
G75778_1x_RB8_01_18615.mzXML	grape
G75778_1x_RB8_01_18615.mzXML	berry
G75778_1x_RB8_01_18615.mzXML	fleshy fruit
G75778_1x_RB8_01_18615.mzXML	fruit
G75778_1x_RB8_01_18615.mzXML	plant
G75766_1x_10ul_rerun_RF1_01_19930.mzXML	chocolate milk
G75766_1x_10ul_rerun_RF1_01_19930.mzXML	milk_cow
G75766_1x_10ul_rerun_RF1_01_19930.mzXML	milk
G75766_1x_10ul_rerun_RF1_01_19930.mzXML	dairy
G75766_1x_10ul_rerun_RF1_01_19930.mzXML	animal
G75247_1x_RG9_01_18586.mzXML	port, red
G75247_1x_RG9_01_18586.mzXML	red wine
G75247_1x_RG9_01_18586.mzXML	grape_fermented
G75247_1x_RG9_01_18586.mzXML	grape
G75247_1x_RG9_01_18586.mzXML	berry
G75247_1x_RG9_01_18586.mzXML	fleshy fruit
G75247_1x_RG9_01_18586.mzXML	fruit
G75247_1x_RG9_01_18586.mzXML	plant
G75777_1x_RG8_01_18585.mzXML	port, red
G75777_1x_RG8_01_18585.mzXML	red wine
G75777_1x_RG8_01_18585.mzXML	grape_fermented
G75777_1x_RG8_01_18585.mzXML	grape
G75777_1x_RG8_01_18585.mzXML	berry
G75777_1x_RG8_01_18585.mzXML	fleshy fruit
G75777_1x_RG8_01_18585.mzXML	fruit
G75777_1x_RG8_01_18585.mzXML	plant
G75185_1x_BB1_01_17258.mzXML	red leaf lettuce
G75185_1x_BB1_01_17258.mzXML	lettuce
G75185_1x_BB1_01_17258.mzXML	vegetable
G75185_1x_BB1_01_17258.mzXML	vegetable/herb
G75185_1x_BB1_01_17258.mzXML	plant
G75192_1x_BF2_01_17320.mzXML	red leaf lettuce
G75192_1x_BF2_01_17320.mzXML	lettuce
G75192_1x_BF2_01_17320.mzXML	vegetable
G75192_1x_BF2_01_17320.mzXML	vegetable/herb
G75192_1x_BF2_01_17320.mzXML	plant
G79506_p20_a10_rerun_GB8_01_21706.mzXML	red leaf lettuce
G79506_p20_a10_rerun_GB8_01_21706.mzXML	lettuce
G79506_p20_a10_rerun_GB8_01_21706.mzXML	vegetable
G79506_p20_a10_rerun_GB8_01_21706.mzXML	vegetable/herb
G79506_p20_a10_rerun_GB8_01_21706.mzXML	plant
Fish_13_1x_GE5_01_20528.mzXML	mackerel, side muscle
Fish_13_1x_GE5_01_20528.mzXML	mackerel, meat
Fish_13_1x_GE5_01_20528.mzXML	mackerel
Fish_13_1x_GE5_01_20528.mzXML	fish_saltwater
Fish_13_1x_GE5_01_20528.mzXML	seafood
Fish_13_1x_GE5_01_20528.mzXML	animal
G79596_5x_RH7_01_17973.mzXML	sardine, meat
G79596_5x_RH7_01_17973.mzXML	sardine
G79596_5x_RH7_01_17973.mzXML	fish_saltwater
G79596_5x_RH7_01_17973.mzXML	seafood
G79596_5x_RH7_01_17973.mzXML	animal
G75651_5x_10ul_BF8_01_19737.mzXML	havarti cheese
G75651_5x_10ul_BF8_01_19737.mzXML	cheese
G75651_5x_10ul_BF8_01_19737.mzXML	dairy
G75651_5x_10ul_BF8_01_19737.mzXML	animal
G79486_5x_BD12_01_19634.mzXML	havarti cheese
G79486_5x_BD12_01_19634.mzXML	cheese
G79486_5x_BD12_01_19634.mzXML	dairy
G79486_5x_BD12_01_19634.mzXML	animal
G86876_1x_BE11_01_23192.mzXML	havarti cheese
G86876_1x_BE11_01_23192.mzXML	cheese
G86876_1x_BE11_01_23192.mzXML	dairy
G86876_1x_BE11_01_23192.mzXML	animal
G86915_1x_rerun_BD6_01_26611.mzXML	havarti cheese
G86915_1x_rerun_BD6_01_26611.mzXML	cheese
G86915_1x_rerun_BD6_01_26611.mzXML	dairy
G86915_1x_rerun_BD6_01_26611.mzXML	animal
G75690_1x_RE6_01_18855.mzXML	tomatillo
G75690_1x_RE6_01_18855.mzXML	berry
G75690_1x_RE6_01_18855.mzXML	fleshy fruit
G75690_1x_RE6_01_18855.mzXML	fruit
G75690_1x_RE6_01_18855.mzXML	plant
G73641_2x_RF10_01_19188.mzXML	sour cream
G73641_2x_RF10_01_19188.mzXML	cream
G73641_2x_RF10_01_19188.mzXML	dairy
G73641_2x_RF10_01_19188.mzXML	animal
G78977_5x_10ul_BE8_01_19725.mzXML	sour cream
G78977_5x_10ul_BE8_01_19725.mzXML	cream
G78977_5x_10ul_BE8_01_19725.mzXML	dairy
G78977_5x_10ul_BE8_01_19725.mzXML	animal
G86817_1x_BH4_01_23230.mzXML	d anjou pear
G86817_1x_BH4_01_23230.mzXML	pear
G86817_1x_BH4_01_23230.mzXML	pome
G86817_1x_BH4_01_23230.mzXML	fleshy fruit
G86817_1x_BH4_01_23230.mzXML	fruit
G86817_1x_BH4_01_23230.mzXML	plant
G75212_1x_BC3_01_17282.mzXML	sungold tomato
G75212_1x_BC3_01_17282.mzXML	tomato
G75212_1x_BC3_01_17282.mzXML	berry
G75212_1x_BC3_01_17282.mzXML	fleshy fruit
G75212_1x_BC3_01_17282.mzXML	fruit
G75212_1x_BC3_01_17282.mzXML	plant
G79348_5x_BC7_01_19283.mzXML	beef, red meat
G79348_5x_BC7_01_19283.mzXML	beef meat
G79348_5x_BC7_01_19283.mzXML	beef
G79348_5x_BC7_01_19283.mzXML	cow
G79348_5x_BC7_01_19283.mzXML	meat
G79348_5x_BC7_01_19283.mzXML	animal
Fish_1_1x_GD1_01_20491.mzXML	mackerel, red
Fish_1_1x_GD1_01_20491.mzXML	mackerel
Fish_1_1x_GD1_01_20491.mzXML	fish_saltwater
Fish_1_1x_GD1_01_20491.mzXML	seafood
Fish_1_1x_GD1_01_20491.mzXML	animal
G87603_1x_RH11_01_26351.mzXML	hass avocado
G87603_1x_RH11_01_26351.mzXML	avocado
G87603_1x_RH11_01_26351.mzXML	berry
G87603_1x_RH11_01_26351.mzXML	fleshy fruit
G87603_1x_RH11_01_26351.mzXML	fruit
G87603_1x_RH11_01_26351.mzXML	plant
G75076_2x_RE2_01_19164.mzXML	yogurt_cow
G75076_2x_RE2_01_19164.mzXML	yogurt
G75076_2x_RE2_01_19164.mzXML	dairy
G75076_2x_RE2_01_19164.mzXML	animal
G78957_5x_15ul_RG4_01_19643.mzXML	yogurt_cow
G78957_5x_15ul_RG4_01_19643.mzXML	yogurt
G78957_5x_15ul_RG4_01_19643.mzXML	dairy
G78957_5x_15ul_RG4_01_19643.mzXML	animal
G79215_5x_RE5_01_19522.mzXML	yogurt_cow
G79215_5x_RE5_01_19522.mzXML	yogurt
G79215_5x_RE5_01_19522.mzXML	dairy
G79215_5x_RE5_01_19522.mzXML	animal
G79702_5x_BD10_01_19632.mzXML	yogurt_cow
G79702_5x_BD10_01_19632.mzXML	yogurt
G79702_5x_BD10_01_19632.mzXML	dairy
G79702_5x_BD10_01_19632.mzXML	animal
G79703_5x_10ul_rerun_BG9_01_19767.mzXML	yogurt_cow
G79703_5x_10ul_rerun_BG9_01_19767.mzXML	yogurt
G79703_5x_10ul_rerun_BG9_01_19767.mzXML	dairy
G79703_5x_10ul_rerun_BG9_01_19767.mzXML	animal
G79732_5x_rerun_10ul_RB8_01_19588.mzXML	yogurt_cow
G79732_5x_rerun_10ul_RB8_01_19588.mzXML	yogurt
G79732_5x_rerun_10ul_RB8_01_19588.mzXML	dairy
G79732_5x_rerun_10ul_RB8_01_19588.mzXML	animal
G86872_1x_BE10_01_23191.mzXML	yogurt_cow
G86872_1x_BE10_01_23191.mzXML	yogurt
G86872_1x_BE10_01_23191.mzXML	dairy
G86872_1x_BE10_01_23191.mzXML	animal
G86888_1x_BB6_01_26558.mzXML	yogurt_cow
G86888_1x_BB6_01_26558.mzXML	yogurt
G86888_1x_BB6_01_26558.mzXML	dairy
G86888_1x_BB6_01_26558.mzXML	animal
G87353_1x_BF3_01_26153.mzXML	yogurt_cow
G87353_1x_BF3_01_26153.mzXML	yogurt
G87353_1x_BF3_01_26153.mzXML	dairy
G87353_1x_BF3_01_26153.mzXML	animal
G87456_1x_BE6_01_26595.mzXML	yogurt_cow
G87456_1x_BE6_01_26595.mzXML	yogurt
G87456_1x_BE6_01_26595.mzXML	dairy
G87456_1x_BE6_01_26595.mzXML	animal
G95952_BA6_01_31659.mzXML	yogurt_cow
G95952_BA6_01_31659.mzXML	yogurt
G95952_BA6_01_31659.mzXML	dairy
G95952_BA6_01_31659.mzXML	animal
G95953_BB6_01_31682.mzXML	yogurt_cow
G95953_BB6_01_31682.mzXML	yogurt
G95953_BB6_01_31682.mzXML	dairy
G95953_BB6_01_31682.mzXML	animal
G95954_RF12_01_31571.mzXML	yogurt_cow
G95954_RF12_01_31571.mzXML	yogurt
G95954_RF12_01_31571.mzXML	dairy
G95954_RF12_01_31571.mzXML	animal
G95955_RE10_01_31522.mzXML	yogurt_cow
G95955_RE10_01_31522.mzXML	yogurt
G95955_RE10_01_31522.mzXML	dairy
G95955_RE10_01_31522.mzXML	animal
G95956_repeat_RB5_01_31534.mzXML	yogurt_cow
G95956_repeat_RB5_01_31534.mzXML	yogurt
G95956_repeat_RB5_01_31534.mzXML	dairy
G95956_repeat_RB5_01_31534.mzXML	animal
G95957_repeat_RD7_01_31618.mzXML	yogurt_cow
G95957_repeat_RD7_01_31618.mzXML	yogurt
G95957_repeat_RD7_01_31618.mzXML	dairy
G95957_repeat_RD7_01_31618.mzXML	animal
G95958_RD2_01_31497.mzXML	yogurt_cow
G95958_RD2_01_31497.mzXML	yogurt
G95958_RD2_01_31497.mzXML	dairy
G95958_RD2_01_31497.mzXML	animal
G95959_RH9_01_31605.mzXML	yogurt_cow
G95959_RH9_01_31605.mzXML	yogurt
G95959_RH9_01_31605.mzXML	dairy
G95959_RH9_01_31605.mzXML	animal
G95960_repeat_RB10_01_31547.mzXML	yogurt_cow
G95960_repeat_RB10_01_31547.mzXML	yogurt
G95960_repeat_RB10_01_31547.mzXML	dairy
G95960_repeat_RB10_01_31547.mzXML	animal
G95961_BB10_01_31688.mzXML	yogurt_cow
G95961_BB10_01_31688.mzXML	yogurt
G95961_BB10_01_31688.mzXML	dairy
G95961_BB10_01_31688.mzXML	animal
G95962_BB3_01_31674.mzXML	yogurt_cow
G95962_BB3_01_31674.mzXML	yogurt
G95962_BB3_01_31674.mzXML	dairy
G95962_BB3_01_31674.mzXML	animal
G95963_repeat_BA7_01_31708.mzXML	yogurt_cow
G95963_repeat_BA7_01_31708.mzXML	yogurt
G95963_repeat_BA7_01_31708.mzXML	dairy
G95963_repeat_BA7_01_31708.mzXML	animal
G95964_RA4_01_31456.mzXML	yogurt_cow
G95964_RA4_01_31456.mzXML	yogurt
G95964_RA4_01_31456.mzXML	dairy
G95964_RA4_01_31456.mzXML	animal
G95965_RH3_01_31592.mzXML	yogurt_cow
G95965_RH3_01_31592.mzXML	yogurt
G95965_RH3_01_31592.mzXML	dairy
G95965_RH3_01_31592.mzXML	animal
G95966_repeat_RH11_01_31645.mzXML	yogurt_cow
G95966_repeat_RH11_01_31645.mzXML	yogurt
G95966_repeat_RH11_01_31645.mzXML	dairy
G95966_repeat_RH11_01_31645.mzXML	animal
G95967_BA12_01_31669.mzXML	yogurt_cow
G95967_BA12_01_31669.mzXML	yogurt
G95967_BA12_01_31669.mzXML	dairy
G95967_BA12_01_31669.mzXML	animal
G95968_BA2_01_31653.mzXML	yogurt_cow
G95968_BA2_01_31653.mzXML	yogurt
G95968_BA2_01_31653.mzXML	dairy
G95968_BA2_01_31653.mzXML	animal
G95969_RC10_01_31493.mzXML	yogurt_cow
G95969_RC10_01_31493.mzXML	yogurt
G95969_RC10_01_31493.mzXML	dairy
G95969_RC10_01_31493.mzXML	animal
G95970_RF9_01_31564.mzXML	yogurt_cow
G95970_RF9_01_31564.mzXML	yogurt
G95970_RF9_01_31564.mzXML	dairy
G95970_RF9_01_31564.mzXML	animal
G95971_repeat_RG8_01_31631.mzXML	yogurt_cow
G95971_repeat_RG8_01_31631.mzXML	yogurt
G95971_repeat_RG8_01_31631.mzXML	dairy
G95971_repeat_RG8_01_31631.mzXML	animal
G95972_RC8_01_31491.mzXML	yogurt_cow
G95972_RC8_01_31491.mzXML	yogurt
G95972_RC8_01_31491.mzXML	dairy
G95972_RC8_01_31491.mzXML	animal
G95973_repeat_RG9_01_31632.mzXML	yogurt_cow
G95973_repeat_RG9_01_31632.mzXML	yogurt
G95973_repeat_RG9_01_31632.mzXML	dairy
G95973_repeat_RG9_01_31632.mzXML	animal
G95974_repeat_RC3_01_31613.mzXML	yogurt_cow
G95974_repeat_RC3_01_31613.mzXML	yogurt
G95974_repeat_RC3_01_31613.mzXML	dairy
G95974_repeat_RC3_01_31613.mzXML	animal
G95975_repeat2_RB6_01_31539.mzXML	yogurt_cow
G95975_repeat2_RB6_01_31539.mzXML	yogurt
G95975_repeat2_RB6_01_31539.mzXML	dairy
G95975_repeat2_RB6_01_31539.mzXML	animal
G95976_BB9_01_31687.mzXML	yogurt_cow
G95976_BB9_01_31687.mzXML	yogurt
G95976_BB9_01_31687.mzXML	dairy
G95976_BB9_01_31687.mzXML	animal
G95977_BB2_01_31673.mzXML	yogurt_cow
G95977_BB2_01_31673.mzXML	yogurt
G95977_BB2_01_31673.mzXML	dairy
G95977_BB2_01_31673.mzXML	animal
G95978_BB8_01_31686.mzXML	yogurt_cow
G95978_BB8_01_31686.mzXML	yogurt
G95978_BB8_01_31686.mzXML	dairy
G95978_BB8_01_31686.mzXML	animal
G95979_repeat_RB7_01_31541.mzXML	yogurt_cow
G95979_repeat_RB7_01_31541.mzXML	yogurt
G95979_repeat_RB7_01_31541.mzXML	dairy
G95979_repeat_RB7_01_31541.mzXML	animal
G95980_RF6_01_31559.mzXML	yogurt_cow
G95980_RF6_01_31559.mzXML	yogurt
G95980_RF6_01_31559.mzXML	dairy
G95980_RF6_01_31559.mzXML	animal
G95981_RG7_01_31582.mzXML	yogurt_cow
G95981_RG7_01_31582.mzXML	yogurt
G95981_RG7_01_31582.mzXML	dairy
G95981_RG7_01_31582.mzXML	animal
G95982_repeat_RB8_01_31543.mzXML	yogurt_cow
G95982_repeat_RB8_01_31543.mzXML	yogurt
G95982_repeat_RB8_01_31543.mzXML	dairy
G95982_repeat_RB8_01_31543.mzXML	animal
G95983_RA9_01_31462.mzXML	yogurt_cow
G95983_RA9_01_31462.mzXML	yogurt
G95983_RA9_01_31462.mzXML	dairy
G95983_RA9_01_31462.mzXML	animal
G95984_repeat_RG10_01_31635.mzXML	yogurt_cow
G95984_repeat_RG10_01_31635.mzXML	yogurt
G95984_repeat_RG10_01_31635.mzXML	dairy
G95984_repeat_RG10_01_31635.mzXML	animal
G95985_repeat_RH6_01_31641.mzXML	yogurt_cow
G95985_repeat_RH6_01_31641.mzXML	yogurt
G95985_repeat_RH6_01_31641.mzXML	dairy
G95985_repeat_RH6_01_31641.mzXML	animal
G95986_RC2_01_31484.mzXML	yogurt_cow
G95986_RC2_01_31484.mzXML	yogurt
G95986_RC2_01_31484.mzXML	dairy
G95986_RC2_01_31484.mzXML	animal
G95987_repeat_RB2_01_31528.mzXML	yogurt_cow
G95987_repeat_RB2_01_31528.mzXML	yogurt
G95987_repeat_RB2_01_31528.mzXML	dairy
G95987_repeat_RB2_01_31528.mzXML	animal
G96095_RA11_01_31464.mzXML	yogurt_cow
G96095_RA11_01_31464.mzXML	yogurt
G96095_RA11_01_31464.mzXML	dairy
G96095_RA11_01_31464.mzXML	animal
G96096_RC12_01_31495.mzXML	yogurt_cow
G96096_RC12_01_31495.mzXML	yogurt
G96096_RC12_01_31495.mzXML	dairy
G96096_RC12_01_31495.mzXML	animal
G96097_RF7_01_31562.mzXML	yogurt_cow
G96097_RF7_01_31562.mzXML	yogurt
G96097_RF7_01_31562.mzXML	dairy
G96097_RF7_01_31562.mzXML	animal
G96098_RF10_01_31569.mzXML	yogurt_cow
G96098_RF10_01_31569.mzXML	yogurt
G96098_RF10_01_31569.mzXML	dairy
G96098_RF10_01_31569.mzXML	animal
G96099_RE8_01_31518.mzXML	yogurt_cow
G96099_RE8_01_31518.mzXML	yogurt
G96099_RE8_01_31518.mzXML	dairy
G96099_RE8_01_31518.mzXML	animal
G96100_repeat_RG11_01_31636.mzXML	yogurt_cow
G96100_repeat_RG11_01_31636.mzXML	yogurt
G96100_repeat_RG11_01_31636.mzXML	dairy
G96100_repeat_RG11_01_31636.mzXML	animal
G96101_BB5_01_31681.mzXML	yogurt_cow
G96101_BB5_01_31681.mzXML	yogurt
G96101_BB5_01_31681.mzXML	dairy
G96101_BB5_01_31681.mzXML	animal
G96102_BA11_01_31668.mzXML	yogurt_cow
G96102_BA11_01_31668.mzXML	yogurt
G96102_BA11_01_31668.mzXML	dairy
G96102_BA11_01_31668.mzXML	animal
G96103_BA8_01_31663.mzXML	yogurt_cow
G96103_BA8_01_31663.mzXML	yogurt
G96103_BA8_01_31663.mzXML	dairy
G96103_BA8_01_31663.mzXML	animal
G96104_RD12_01_31508.mzXML	yogurt_cow
G96104_RD12_01_31508.mzXML	yogurt
G96104_RD12_01_31508.mzXML	dairy
G96104_RD12_01_31508.mzXML	animal
G96105_RH4_01_31594.mzXML	yogurt_cow
G96105_RH4_01_31594.mzXML	yogurt
G96105_RH4_01_31594.mzXML	dairy
G96105_RH4_01_31594.mzXML	animal
G96106_repeat_RH5_01_31640.mzXML	yogurt_cow
G96106_repeat_RH5_01_31640.mzXML	yogurt
G96106_repeat_RH5_01_31640.mzXML	dairy
G96106_repeat_RH5_01_31640.mzXML	animal
G96107_repeat_RD4_01_31616.mzXML	yogurt_cow
G96107_repeat_RD4_01_31616.mzXML	yogurt
G96107_repeat_RD4_01_31616.mzXML	dairy
G96107_repeat_RD4_01_31616.mzXML	animal
G96108_RC5_01_31487.mzXML	yogurt_cow
G96108_RC5_01_31487.mzXML	yogurt
G96108_RC5_01_31487.mzXML	dairy
G96108_RC5_01_31487.mzXML	animal
G96109_repeat_RB11_01_31549.mzXML	yogurt_cow
G96109_repeat_RB11_01_31549.mzXML	yogurt
G96109_repeat_RB11_01_31549.mzXML	dairy
G96109_repeat_RB11_01_31549.mzXML	animal
G96110_RD10_01_31506.mzXML	yogurt_cow
G96110_RD10_01_31506.mzXML	yogurt
G96110_RD10_01_31506.mzXML	dairy
G96110_RD10_01_31506.mzXML	animal
G96111_RC7_01_31490.mzXML	yogurt_cow
G96111_RC7_01_31490.mzXML	yogurt
G96111_RC7_01_31490.mzXML	dairy
G96111_RC7_01_31490.mzXML	animal
G96112_repeat_RB9_01_31545.mzXML	yogurt_cow
G96112_repeat_RB9_01_31545.mzXML	yogurt
G96112_repeat_RB9_01_31545.mzXML	dairy
G96112_repeat_RB9_01_31545.mzXML	animal
G96113_repeat_RD9_01_31622.mzXML	yogurt_cow
G96113_repeat_RD9_01_31622.mzXML	yogurt
G96113_repeat_RD9_01_31622.mzXML	dairy
G96113_repeat_RD9_01_31622.mzXML	animal
G96114_RF5_01_31558.mzXML	yogurt_cow
G96114_RF5_01_31558.mzXML	yogurt
G96114_RF5_01_31558.mzXML	dairy
G96114_RF5_01_31558.mzXML	animal
G96115_RA12_01_31465.mzXML	yogurt_cow
G96115_RA12_01_31465.mzXML	yogurt
G96115_RA12_01_31465.mzXML	dairy
G96115_RA12_01_31465.mzXML	animal
G96116_BA9_01_31664.mzXML	yogurt_cow
